2025-01-25 16:25:43,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,650: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2025-01-25 16:25:43,650: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2025-01-25 16:25:43,650: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2025-01-25 16:25:43,652: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,652: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,652: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,653: root: INFO: Current backtesting datetime 2023-01-03 16:00:00-05:00
2025-01-25 16:25:43,653: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2025-01-25 16:25:43,654: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,654: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,654: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,655: root: INFO: Current backtesting datetime 2023-01-04 16:00:00-05:00
2025-01-25 16:25:43,655: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2025-01-25 16:25:43,656: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,656: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,656: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,657: root: INFO: Current backtesting datetime 2023-01-05 16:00:00-05:00
2025-01-25 16:25:43,657: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2025-01-25 16:25:43,658: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,658: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,659: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,659: root: INFO: Current backtesting datetime 2023-01-06 16:00:00-05:00
2025-01-25 16:25:43,659: root: INFO: Current backtesting datetime 2023-01-07 09:30:00-05:00
2025-01-25 16:25:43,660: asyncio: INFO: [MLTrader] [34mThe market is not currently open, skipping this trading iteration[0m
2025-01-25 16:25:43,661: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2025-01-25 16:25:43,662: root: INFO: Current backtesting datetime 2023-01-07 09:29:00-05:00
2025-01-25 16:25:43,662: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2025-01-25 16:25:43,663: root: INFO: Current backtesting datetime 2023-01-09 08:30:00-05:00
2025-01-25 16:25:43,663: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,663: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2025-01-25 16:25:43,664: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2025-01-25 16:25:43,664: root: INFO: Current backtesting datetime 2023-01-09 09:30:00-05:00
2025-01-25 16:25:43,664: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2025-01-25 16:25:43,666: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,666: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,666: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,667: root: INFO: Current backtesting datetime 2023-01-09 16:00:00-05:00
2025-01-25 16:25:43,667: root: INFO: Current backtesting datetime 2023-01-10 09:30:00-05:00
2025-01-25 16:25:43,667: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,668: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,668: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2025-01-25 16:25:43,669: root: INFO: Current backtesting datetime 2023-01-10 16:00:00-05:00
2025-01-25 16:25:43,669: root: INFO: Current backtesting datetime 2023-01-11 09:30:00-05:00
2025-01-25 16:25:43,669: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,670: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2025-01-25 16:25:43[0m
2025-01-25 16:25:43,670: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
